Fecha de la orden;SKU;Modelo;Producto;Color;Talla;Cant. ordenada;Vendedor;FECHA
18/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
18/03/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;marzo-2026
19/03/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Sambil Chacao ;marzo-2026
20/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;WEB;marzo-2026
20/03/2026;EC175UN;ECO BAG;[EC175UN] ECO BAG (Daily/Negro);Negro;�nica;1,00;Cerro Verde ;marzo-2026
21/03/2026;EC175UN;ECO BAG;[EC175UN] ECO BAG (Daily/Negro);Negro;�nica;1,00;Cerro Verde ;marzo-2026
21/03/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;marzo-2026
22/03/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Cerro Verde ;marzo-2026
22/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
22/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;marzo-2026
22/03/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;1,00;Sambil Chacao ;marzo-2026
23/03/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;La Grieta;marzo-2026
23/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
23/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
23/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Valencia;marzo-2026
24/03/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Cerro Verde ;marzo-2026
24/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
24/03/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Cerro Verde ;marzo-2026
24/03/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;La Grieta;marzo-2026
24/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;marzo-2026
24/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;marzo-2026
24/03/2026;PONC43EQ;PONCHO KIDS;[PONC43EQ] PONCHO KIDS (Negro);Negro;Kids;1,00;Cerro Verde ;marzo-2026
24/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;2,00;Cerro Verde ;marzo-2026
24/03/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;marzo-2026
25/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
25/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;marzo-2026
25/03/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;1,00;La Grieta;marzo-2026
25/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
25/03/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Grandplaz ;marzo-2026
25/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;marzo-2026
25/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;marzo-2026
26/03/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Sambil Chacao ;marzo-2026
26/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;WEB;marzo-2026
26/03/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Cerro Verde ;marzo-2026
26/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
26/03/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Sambil Chacao ;marzo-2026
27/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
27/03/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;1,00;Cerro Verde ;marzo-2026
27/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;marzo-2026
27/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;marzo-2026
27/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;La Grieta;marzo-2026
27/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;La Grieta;marzo-2026
27/03/2026;PONC43EQ;PONCHO KIDS;[PONC43EQ] PONCHO KIDS (Negro);Negro;Kids;1,00;Sambil Chacao ;marzo-2026
27/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Chacao ;marzo-2026
27/03/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;marzo-2026
27/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
27/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
28/03/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;La Grieta;marzo-2026
28/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;marzo-2026
28/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;marzo-2026
28/03/2026;EC173UN;ECO BAG;[EC173UN] ECO BAG (Palmeras/Azul);Azul;�nica;1,00;Grandplaz ;marzo-2026
28/03/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;1,00;La Grieta;marzo-2026
28/03/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;La Grieta;marzo-2026
28/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;marzo-2026
28/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
28/03/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Sambil Valencia;marzo-2026
28/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Sambil Valencia;marzo-2026
29/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Valencia;marzo-2026
29/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;marzo-2026
30/03/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;WEB;marzo-2026
30/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;marzo-2026
30/03/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;La Grieta;marzo-2026
30/03/2026;PONC43EQ;PONCHO KIDS;[PONC43EQ] PONCHO KIDS (Negro);Negro;Kids;1,00;La Grieta;marzo-2026
30/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
30/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;marzo-2026
30/03/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Cerro Verde ;marzo-2026
30/03/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;La Grieta;marzo-2026
31/03/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;WEB;marzo-2026
31/03/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;marzo-2026
31/03/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;marzo-2026
01/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Sambil Chacao ;abril-2026
01/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;abril-2026
01/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;WEB;abril-2026
02/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;abril-2026
02/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;abril-2026
02/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Sambil Valencia;abril-2026
03/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Cerro Verde ;abril-2026
03/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;abril-2026
03/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;La Grieta;abril-2026
04/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;La Grieta;abril-2026
04/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;abril-2026
05/04/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;2,00;Cerro Verde ;abril-2026
05/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
05/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;abril-2026
05/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;abril-2026
06/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Grandplaz ;abril-2026
06/04/2026;EC176UN;ECO BAG;[EC176UN] ECO BAG (Ondas/Verde);Verde;�nica;1,00;Grandplaz ;abril-2026
06/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Grandplaz ;abril-2026
06/04/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;1,00;Cerro Verde ;abril-2026
06/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
06/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;abril-2026
06/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;abril-2026
06/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Sambil Chacao ;abril-2026
06/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Chacao ;abril-2026
06/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Sambil Valencia;abril-2026
07/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Cerro Verde ;abril-2026
08/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Valencia;abril-2026
08/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;La Grieta;abril-2026
08/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
08/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Cerro Verde ;abril-2026
08/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;abril-2026
08/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Grandplaz ;abril-2026
08/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Grandplaz ;abril-2026
08/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Grandplaz ;abril-2026
08/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Grandplaz ;abril-2026
08/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;-1,00;Grandplaz ;abril-2026
08/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;-1,00;Grandplaz ;abril-2026
08/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Grandplaz ;abril-2026
08/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Grandplaz ;abril-2026
09/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
09/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;abril-2026
09/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Sambil Valencia;abril-2026
09/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;abril-2026
09/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Sambil Chacao ;abril-2026
09/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Sambil Chacao ;abril-2026
10/04/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;1,00;Cerro Verde ;abril-2026
10/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;2,00;Cerro Verde ;abril-2026
10/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;-2,00;Cerro Verde ;abril-2026
10/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;2,00;Cerro Verde ;abril-2026
10/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Valencia;abril-2026
10/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Sambil Valencia;abril-2026
11/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;abril-2026
12/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Sambil Chacao ;abril-2026
12/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Valencia;abril-2026
12/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;La Grieta;abril-2026
12/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Sambil Valencia;abril-2026
12/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
12/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;abril-2026
12/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;-1,00;Cerro Verde ;abril-2026
12/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;-1,00;Cerro Verde ;abril-2026
12/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
12/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;abril-2026
12/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Valencia;abril-2026
13/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;abril-2026
13/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;abril-2026
14/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;La Grieta;abril-2026
14/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;La Grieta;abril-2026
14/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Valencia;abril-2026
15/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Cerro Verde ;abril-2026
15/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;abril-2026
15/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Cerro Verde ;abril-2026
15/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Cerro Verde ;abril-2026
15/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;Cerro Verde ;abril-2026
16/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Grandplaz ;abril-2026
16/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;2,00;Cerro Verde ;abril-2026
16/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Grandplaz ;abril-2026
16/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;La Grieta;abril-2026
17/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;1,00;La Grieta;abril-2026
17/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Sambil Chacao ;abril-2026
18/04/2026;PONC152EQ;PONCHO ADULTO;[PONC152EQ] PONCHO ADULTO (VERDE);Verde;Adulto;2,00;La Grieta;abril-2026
18/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Sambil Chacao ;abril-2026
18/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Sambil Chacao ;abril-2026
18/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;2,00;Cerro Verde ;abril-2026
18/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;abril-2026
18/04/2026;PONC43EQ;PONCHO KIDS;[PONC43EQ] PONCHO KIDS (Negro);Negro;Kids;1,00;Sambil Valencia;abril-2026
18/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;Sambil Chacao ;abril-2026
19/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;La Grieta;abril-2026
20/04/2026;PONC151EQ;PONCHO ADULTO;[PONC151EQ] PONCHO ADULTO (AZUL);Azul;Adulto;1,00;WEB;abril-2026
20/04/2026;PONC01EQ;PONCHO ADULTO;[PONC01EQ] PONCHO ADULTO (AGUAMARINA);Aguamarina;Adulto;1,00;Grandplaz ;abril-2026
20/04/2026;PONKI35EQ;PONCHO KIDS;[PONKI35EQ] PONCHO KIDS (Magenta);Magenta;Kids;1,00;Cerro Verde ;abril-2026
21/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Cerro Verde ;abril-2026
21/04/2026;PONKI30EQ;PONCHO KIDS;[PONKI30EQ] PONCHO KIDS (Gris Claro - 9734);Gris Claro;Kids;2,00;Cerro Verde ;abril-2026
21/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
21/04/2026;EC174UN;ECO BAG;[EC174UN] ECO BAG (Ovalo/Azul);Azul;�nica;2,00;Pedidos;abril-2026
21/04/2026;EC172UN;ECO BAG;[EC172UN] ECO BAG (Made in Venezuela/Verde);Verde;�nica;2,00;Pedidos;abril-2026
21/04/2026;EC173UN;ECO BAG;[EC173UN] ECO BAG (Palmeras/Azul);Azul;�nica;1,00;Pedidos;abril-2026
21/04/2026;EC176UN;ECO BAG;[EC176UN] ECO BAG (Ondas/Verde);Verde;�nica;1,00;Pedidos;abril-2026
21/04/2026;EC173UN;ECO BAG;[EC173UN] ECO BAG (Palmeras/Azul);Azul;�nica;1,00;WEB;abril-2026
21/04/2026;PONC12EQ;PONCHO KIDS;[PONC12EQ] PONCHO KIDS (Azul Marino);Azul Marino;Kids;1,00;Cerro Verde ;abril-2026
21/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
21/04/2026;PONKI63EQ;PONCHO KIDS;[PONKI63EQ] PONCHO KIDS (Verde Agua);Verde Agua;Kids;1,00;Cerro Verde ;abril-2026
21/04/2026;PONKI09EQ;PONCHO KIDS;[PONKI09EQ] PONCHO KIDS (Azul Cielo - 52013);Azul Cielo;Kids;1,00;Sambil Valencia;abril-2026
