Fecha de la orden;SKU;Variante del producto;MODELO;COLOR;TALLA;Cant. ordenada;UBICACI�N;FECHA
09/05/2026;POLPLCA14T2XL;[POLPLCA14T2XL] CLASSIC POLO (2XL, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;2XL;1,00;Cerro Verde ;mayo-2026
09/05/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (L, Beige - Oxford Tan);CLASSIC POLO;Beige;L;1,00;La Grieta;mayo-2026
10/05/2026;POLPLCA14TM;[POLPLCA14TM] CLASSIC POLO (M, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;M;1,00;Cerro Verde ;mayo-2026
12/05/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (L, Blanco - Blanco);CLASSIC POLO;Blanco;L;1,00;La Grieta;mayo-2026
12/05/2026;POLPLCA30TS;[POLPLCA30TS] CLASSIC POLO (S, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;S;1,00;La Grieta;mayo-2026
13/05/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (XL, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;XL;1,00;Tolon;mayo-2026
15/05/2026;POLPLCA16TS;[POLPLCA16TS] CLASSIC POLO (S, Blanco - Blanco);CLASSIC POLO;Blanco;S;-1,00;Sambil Chacao ;mayo-2026
15/05/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (M, Blanco - Blanco);CLASSIC POLO;Blanco;M;1,00;Sambil Chacao ;mayo-2026
15/05/2026;POLPLCA16TS;[POLPLCA16TS] CLASSIC POLO (S, Blanco - Blanco);CLASSIC POLO;Blanco;S;1,00;Cerro Verde ;mayo-2026
16/05/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (L, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;L;1,00;Sambil Valencia;mayo-2026
19/05/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (L, Blanco - Blanco);CLASSIC POLO;Blanco;L;1,00;La Grieta;mayo-2026
20/05/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (L, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;L;1,00;La Grieta;mayo-2026
20/05/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (M, Blanco - Blanco);CLASSIC POLO;Blanco;M;1,00;Cerro Verde ;mayo-2026
21/05/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (M, Blanco - Blanco);CLASSIC POLO;Blanco;M;-1,00;Cerro Verde ;mayo-2026
21/05/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (L, Blanco - Blanco);CLASSIC POLO;Blanco;L;1,00;Cerro Verde ;mayo-2026
22/05/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (L, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;L;1,00;Cerro Verde ;mayo-2026
22/05/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (XL, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;XL;1,00;Tolon;mayo-2026
23/05/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (XL, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;XL;1,00;Cerro Verde ;mayo-2026
23/05/2026;POLPLCA50TL;[POLPLCA50TL] CLASSIC POLO (L, Rojo - Rush);CLASSIC POLO;Rojo;L;1,00;Sambil Valencia;mayo-2026
24/05/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (XL, Beige - Oxford Tan);CLASSIC POLO;Beige;XL;1,00;Sambil Chacao ;mayo-2026
26/05/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (L, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;L;1,00;La Grieta;mayo-2026
26/05/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (L, Blanco - Blanco);CLASSIC POLO;Blanco;L;1,00;La Grieta;mayo-2026
29/05/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (XL, Gris Claro - Plomo Plata);CLASSIC POLO;Gris Claro;XL;2,00;La Grieta;mayo-2026
29/05/2026;POLPLCA12TS;[POLPLCA12TS] CLASSIC POLO (S, Azul Marino - Acero);CLASSIC POLO;Azul Marino;S;1,00;La Grieta;mayo-2026
30/05/2026;POLPLCA14T2XL;[POLPLCA14T2XL] CLASSIC POLO (2XL, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;2XL;1,00;Tolon;mayo-2026
30/05/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (XL, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;XL;1,00;Sambil Valencia;mayo-2026
30/05/2026;POLPLCA14T2XL;[POLPLCA14T2XL] CLASSIC POLO (2XL, Azul Turquesa - Azul Turquesa);CLASSIC POLO;Azul Turquesa;2XL;1,00;Cerro Verde ;mayo-2026
30/05/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (M, Azul Marino - Acero);CLASSIC POLO;Azul Marino;M;1,00;Sambil Chacao ;mayo-2026
01/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Grandplaz ;junio-2026
02/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;Sambil Valencia;junio-2026
02/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Sambil Valencia;junio-2026
03/06/2026;POLPLCA12TS;[POLPLCA12TS] CLASSIC POLO (Azul Marino, S);CLASSIC POLO;Azul Marino;S;1,00;Cerro Verde ;junio-2026
03/06/2026;POLPLCA14T2XL;[POLPLCA14T2XL] CLASSIC POLO (Azul Turquesa, 2XL);CLASSIC POLO;Azul Turquesa;2XL;1,00;Sambil Valencia;junio-2026
03/06/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (Azul Turquesa, XL);CLASSIC POLO;Azul Turquesa;XL;1,00;Tolon;junio-2026
04/06/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (Blanco, M);CLASSIC POLO;Blanco;M;1,00;La Grieta;junio-2026
05/06/2026;POLPLCA16TS;[POLPLCA16TS] CLASSIC POLO (Blanco, S);CLASSIC POLO;Blanco;S;1,00;WEB;junio-2026
05/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;WEB;junio-2026
05/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Tolon;junio-2026
05/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;2,00;Sambil Valencia;junio-2026
05/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;Sambil Valencia;junio-2026
05/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;Pedidos;junio-2026
05/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;2,00;Pedidos;junio-2026
06/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;Tolon;junio-2026
06/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;Sambil Chacao ;junio-2026
07/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Cerro Verde ;junio-2026
07/06/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (Azul Turquesa, XL);CLASSIC POLO;Azul Turquesa;XL;-1,00;Tolon;junio-2026
08/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA30T2XL;[POLPLCA30T2XL] CLASSIC POLO (Gris Claro, 2XL);CLASSIC POLO;Gris Claro;2XL;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TL;[POLPLCA12TL] CLASSIC POLO (Azul Marino, L);CLASSIC POLO;Azul Marino;L;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (Gris Claro, XL);CLASSIC POLO;Gris Claro;XL;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA12T2XL;[POLPLCA12T2XL] CLASSIC POLO (Azul Marino, 2XL);CLASSIC POLO;Azul Marino;2XL;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TL;[POLPLCA12TL] CLASSIC POLO (Azul Marino, L);CLASSIC POLO;Azul Marino;L;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (Gris Claro, XL);CLASSIC POLO;Gris Claro;XL;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;Pedidos;junio-2026
08/06/2026;POLPLCA30T2XL;[POLPLCA30T2XL] CLASSIC POLO (Gris Claro, 2XL);CLASSIC POLO;Gris Claro;2XL;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA12T2XL;[POLPLCA12T2XL] CLASSIC POLO (Azul Marino, 2XL);CLASSIC POLO;Azul Marino;2XL;4,00;Pedidos;junio-2026
08/06/2026;POLPLCA12TS;[POLPLCA12TS] CLASSIC POLO (Azul Marino, S);CLASSIC POLO;Azul Marino;S;40,00;Pedidos;junio-2026
08/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;2,00;La Grieta;junio-2026
08/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;La Grieta;junio-2026
08/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;-2,00;La Grieta;junio-2026
08/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;-2,00;La Grieta;junio-2026
08/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;La Grieta;junio-2026
08/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;2,00;La Grieta;junio-2026
09/06/2026;POLPLCA30T2XL;[POLPLCA30T2XL] CLASSIC POLO (Gris Claro, 2XL);CLASSIC POLO;Gris Claro;2XL;4,00;Pedidos;junio-2026
09/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;2,00;Pedidos;junio-2026
09/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;4,00;Pedidos;junio-2026
09/06/2026;POLPLCA12T2XL;[POLPLCA12T2XL] CLASSIC POLO (Azul Marino, 2XL);CLASSIC POLO;Azul Marino;2XL;4,00;Pedidos;junio-2026
09/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;4,00;Pedidos;junio-2026
09/06/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (Gris Claro, XL);CLASSIC POLO;Gris Claro;XL;2,00;Pedidos;junio-2026
09/06/2026;POLPLCA12TL;[POLPLCA12TL] CLASSIC POLO (Azul Marino, L);CLASSIC POLO;Azul Marino;L;2,00;Pedidos;junio-2026
09/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;2,00;Pedidos;junio-2026
09/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Sambil Valencia;junio-2026
09/06/2026;POLPLCA12TS;[POLPLCA12TS] CLASSIC POLO (Azul Marino, S);CLASSIC POLO;Azul Marino;S;1,00;Sambil Valencia;junio-2026
09/06/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (Gris Claro, XL);CLASSIC POLO;Gris Claro;XL;1,00;Sambil Valencia;junio-2026
10/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Cerro Verde ;junio-2026
10/06/2026;POLPLCA33TM;[POLPLCA33TM] CLASSIC POLO (Beige, M);CLASSIC POLO;Beige;M;1,00;Cerro Verde ;junio-2026
10/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;WEB;junio-2026
10/06/2026;POLPLCA14TM;[POLPLCA14TM] CLASSIC POLO (Azul Turquesa, M);CLASSIC POLO;Azul Turquesa;M;1,00;WEB;junio-2026
10/06/2026;POLPLCA14TM;[POLPLCA14TM] CLASSIC POLO (Azul Turquesa, M);CLASSIC POLO;Azul Turquesa;M;1,00;WEB;junio-2026
10/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;WEB;junio-2026
10/06/2026;POLPLCA14TM;[POLPLCA14TM] CLASSIC POLO (Azul Turquesa, M);CLASSIC POLO;Azul Turquesa;M;1,00;Cerro Verde ;junio-2026
11/06/2026;POLPLCA12TXL;[POLPLCA12TXL] CLASSIC POLO (Azul Marino, XL);CLASSIC POLO;Azul Marino;XL;-2,00;La Grieta;junio-2026
11/06/2026;POLPLCA16TXL;[POLPLCA16TXL] CLASSIC POLO (Blanco, XL);CLASSIC POLO;Blanco;XL;-2,00;La Grieta;junio-2026
11/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;2,00;La Grieta;junio-2026
11/06/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (Azul Turquesa, XL);CLASSIC POLO;Azul Turquesa;XL;2,00;La Grieta;junio-2026
11/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Sambil Valencia;junio-2026
11/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Sambil Valencia;junio-2026
11/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;Sambil Valencia;junio-2026
12/06/2026;POLPLCA16TS;[POLPLCA16TS] CLASSIC POLO (Blanco, S);CLASSIC POLO;Blanco;S;1,00;Tolon;junio-2026
12/06/2026;POLPLCA30TS;[POLPLCA30TS] CLASSIC POLO (Gris Claro, S);CLASSIC POLO;Gris Claro;S;1,00;Tolon;junio-2026
12/06/2026;POLPLCA30T2XL;[POLPLCA30T2XL] CLASSIC POLO (Gris Claro, 2XL);CLASSIC POLO;Gris Claro;2XL;1,00;La Grieta;junio-2026
12/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Tolon;junio-2026
12/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Tolon;junio-2026
12/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Cerro Verde ;junio-2026
13/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;La Grieta;junio-2026
13/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;La Grieta;junio-2026
13/06/2026;POLPLCA50TXL;[POLPLCA50TXL] CLASSIC POLO (Rojo, XL);CLASSIC POLO;Rojo;XL;1,00;Sambil Chacao ;junio-2026
13/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Cerro Verde ;junio-2026
13/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;La Grieta;junio-2026
13/06/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (Blanco, M);CLASSIC POLO;Blanco;M;1,00;La Grieta;junio-2026
13/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;Tolon;junio-2026
13/06/2026;POLPLCA50TXL;[POLPLCA50TXL] CLASSIC POLO (Rojo, XL);CLASSIC POLO;Rojo;XL;1,00;Sambil Valencia;junio-2026
14/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Sambil Chacao ;junio-2026
14/06/2026;POLPLCA33TM;[POLPLCA33TM] CLASSIC POLO (Beige, M);CLASSIC POLO;Beige;M;1,00;Sambil Chacao ;junio-2026
14/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Cerro Verde ;junio-2026
14/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;Sambil Chacao ;junio-2026
14/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;Sambil Valencia;junio-2026
15/06/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (Gris Claro, XL);CLASSIC POLO;Gris Claro;XL;1,00;Sambil Chacao ;junio-2026
15/06/2026;POLPLCA33TM;[POLPLCA33TM] CLASSIC POLO (Beige, M);CLASSIC POLO;Beige;M;1,00;Sambil Valencia;junio-2026
15/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;La Grieta;junio-2026
15/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;Sambil Chacao ;junio-2026
15/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Cerro Verde ;junio-2026
15/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Cerro Verde ;junio-2026
15/06/2026;POLPLCA14TM;[POLPLCA14TM] CLASSIC POLO (Azul Turquesa, M);CLASSIC POLO;Azul Turquesa;M;1,00;Cerro Verde ;junio-2026
15/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;Sambil Valencia;junio-2026
16/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;WEB;junio-2026
16/06/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (Blanco, M);CLASSIC POLO;Blanco;M;1,00;Sambil Chacao ;junio-2026
16/06/2026;POLPLCA14TXL;[POLPLCA14TXL] CLASSIC POLO (Azul Turquesa, XL);CLASSIC POLO;Azul Turquesa;XL;2,00;Cerro Verde ;junio-2026
16/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;Sambil Valencia;junio-2026
16/06/2026;POLPLCA14TL;[POLPLCA14TL] CLASSIC POLO (Azul Turquesa, L);CLASSIC POLO;Azul Turquesa;L;1,00;WEB;junio-2026
16/06/2026;POLPLCA16T2XL;[POLPLCA16T2XL] CLASSIC POLO (Blanco, 2XL);CLASSIC POLO;Blanco;2XL;1,00;La Grieta;junio-2026
16/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;La Grieta;junio-2026
16/06/2026;POLPLCA50TXL;[POLPLCA50TXL] CLASSIC POLO (Rojo, XL);CLASSIC POLO;Rojo;XL;1,00;La Grieta;junio-2026
16/06/2026;POLPLCA16TS;[POLPLCA16TS] CLASSIC POLO (Blanco, S);CLASSIC POLO;Blanco;S;1,00;Sambil Chacao ;junio-2026
16/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;Sambil Valencia;junio-2026
17/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;Tolon;junio-2026
17/06/2026;POLPLCA33TM;[POLPLCA33TM] CLASSIC POLO (Beige, M);CLASSIC POLO;Beige;M;1,00;La Grieta;junio-2026
17/06/2026;POLPLCA33T2XL;[POLPLCA33T2XL] CLASSIC POLO (Beige, 2XL);CLASSIC POLO;Beige;2XL;1,00;La Grieta;junio-2026
17/06/2026;POLPLCA30T2XL;[POLPLCA30T2XL] CLASSIC POLO (Gris Claro, 2XL);CLASSIC POLO;Gris Claro;2XL;1,00;La Grieta;junio-2026
17/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;La Grieta;junio-2026
17/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Sambil Valencia;junio-2026
17/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;La Grieta;junio-2026
17/06/2026;POLPLCA30TM;[POLPLCA30TM] CLASSIC POLO (Gris Claro, M);CLASSIC POLO;Gris Claro;M;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA30TXL;[POLPLCA30TXL] CLASSIC POLO (Gris Claro, XL);CLASSIC POLO;Gris Claro;XL;1,00;La Grieta;junio-2026
18/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;La Grieta;junio-2026
18/06/2026;POLPLCA16TL;[POLPLCA16TL] CLASSIC POLO (Blanco, L);CLASSIC POLO;Blanco;L;1,00;La Grieta;junio-2026
18/06/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (Blanco, M);CLASSIC POLO;Blanco;M;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA50TM;[POLPLCA50TM] CLASSIC POLO (Rojo, M);CLASSIC POLO;Rojo;M;1,00;Sambil Valencia;junio-2026
18/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;La Grieta;junio-2026
18/06/2026;POLPLCA30TL;[POLPLCA30TL] CLASSIC POLO (Gris Claro, L);CLASSIC POLO;Gris Claro;L;1,00;La Grieta;junio-2026
18/06/2026;POLPLCA14TL;[POLPLCA14TL] CLASSIC POLO (Azul Turquesa, L);CLASSIC POLO;Azul Turquesa;L;1,00;Sambil Valencia;junio-2026
18/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA12TS;[POLPLCA12TS] CLASSIC POLO (Azul Marino, S);CLASSIC POLO;Azul Marino;S;1,00;Sambil Chacao ;junio-2026
18/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA14TL;[POLPLCA14TL] CLASSIC POLO (Azul Turquesa, L);CLASSIC POLO;Azul Turquesa;L;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;Tolon;junio-2026
18/06/2026;POLPLCA50TL;[POLPLCA50TL] CLASSIC POLO (Rojo, L);CLASSIC POLO;Rojo;L;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA33TL;[POLPLCA33TL] CLASSIC POLO (Beige, L);CLASSIC POLO;Beige;L;1,00;Cerro Verde ;junio-2026
18/06/2026;POLPLCA30T2XL;[POLPLCA30T2XL] CLASSIC POLO (Gris Claro, 2XL);CLASSIC POLO;Gris Claro;2XL;-1,00;Sambil Valencia;junio-2026
19/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;Sambil Valencia;junio-2026
19/06/2026;POLPLCA16TM;[POLPLCA16TM] CLASSIC POLO (Blanco, M);CLASSIC POLO;Blanco;M;1,00;Cerro Verde ;junio-2026
19/06/2026;POLPLCA12TM;[POLPLCA12TM] CLASSIC POLO (Azul Marino, M);CLASSIC POLO;Azul Marino;M;1,00;Cerro Verde ;junio-2026
19/06/2026;POLPLCA14T2XL;[POLPLCA14T2XL] CLASSIC POLO (Azul Turquesa, 2XL);CLASSIC POLO;Azul Turquesa;2XL;1,00;Cerro Verde ;junio-2026
19/06/2026;POLPLCA33TM;[POLPLCA33TM] CLASSIC POLO (Beige, M);CLASSIC POLO;Beige;M;1,00;Grandplaz ;junio-2026
19/06/2026;POLPLCA33TXL;[POLPLCA33TXL] CLASSIC POLO (Beige, XL);CLASSIC POLO;Beige;XL;1,00;Cerro Verde ;junio-2026
